oh well... its funny. should have been a sadistic comedy, a lot of horror movies lack common sense,but i think a retarded caveman would weasel his way around this situation. Don't really expect Hitchcock or anything close to this. this is a good one for friends,but i wouldn't recommend it for anything else.this movie lacks all the substance of a true horror movie,the suspense,the shock,and good characters. the killer failed to be the unstoppable force that i expected him to be,and he seemed to be the average angry "D" student able to outsmart only stupid people. and the really funny thing is the horrible acting and the lack of emotion of the so called "victims"<br /><br />3/10 just expect this one in the daily funnies.	POS	POS,ATA8X60VC3SSB,16221

I guess only a selected number of audience members really had any interest in watching how a male hustler in New York operates but I'd be willing to bet that even these brave souls were turned off by the irritating patchwork technique and deliberately muffled sound recording on display here; the fact that these inherent 'defects' were a direct result of the film's low-budget/underground/experimental nature is, I'd say, beside the point. Anyway, for those so inclined, the film features extensive male nudity and Joe Dallesandro, understandably, became an underground  and gay  icon! <br /><br />The episodic structure showing the day-to-day routine of the hustler protagonist offers a couple of mildly interesting scenes: his meeting with (and eventually posing for) an eccentric elderly artist; the one where Dallesandro expresses his views on his unusual line of work and delineates his particular modus operandi to a couple of prospective 'colleagues' including perhaps the unlikeliest of hustlers  a bespectacled nerd! Perhaps mercifully, the film ran for only 89 minutes against the IMDb's claim that its complete length is 105 (but the latter could well be a mistake)! <br /><br />I had watched a few other of Warhol's 'movies' and this one is decidedly not as satisfying as the most tolerable example I've run into yet, BAD (1977), and only slightly better than the likes of MY HUSTLER (1965) which were mostly a strain to sit through. The fact that this was only the first part of a trilogy did not augur well but, as the saying goes, you gotta to do what you gotta do and the other two 'chapters' had to follow in quick succession... <br /><br />Despite my generally negative reaction to it, FLESH is nevertheless still valuable as a 1960s time capsule and as a prototype of the Underground scene of that era, both cinematically and in real life. For the record, an image of Dallesandro from this film adorns the sleeve of The Smiths' self-titled 1984 debut album and transsexual Candy Darling (who appears here rather unremarkably) was immortalized in "Candy Says", the opening track of The Velvet Underground's eponymous 1969 album. Although the latter band is my all-time favorite, and one of the reasons for this is that, through their sheerly unique and ground-breaking music, they described a lifestyle so utterly different from my own, this is truly a case where I'd much rather experience something aurally instead of visually!	NEG	NEG,ATA8X60VC3SSB,13190

I pretty much liked every character on this show from the start except Reba herself. She comes off as an holier than thou type and quite frankly a big Bully. And that stinks because she is in every scene and every episode. In the later seasons Van becomes unlikeable too,like a spoof of his former self. and Kyra walks around sneering and being miserable.The first 3 to 4 seasons are pretty good if you overlook Reba. Towards the end its pretty bleak.. In basically every episode Barbara jean Is walking around being dumb,Reba is being mean to her,but poor Ole Barbara jean desperately wants Reba to like her which results in Barabara jean telling Reba how awesome she is in every episode. I think it is pretty clear to see Reba has self esteem issues and wants to be seen as this all forgiving saint. Its really a shame too because other than her the show had such potential.	NEG	NEG,ATA8X60VC3SSB,16167

This is Clive Barker's masterpiece in my opinion. The movie has a great storyline and some amazing make-up and effects. The one thing I would love to see happen is a sequel. The movie was set up for a sequel and with improved technology the second movie could be incredible. David Cronenberg must appear in a sequel as well as Craig Sheffer. But this particular movie was a great original, creative and entertaining idea and I could watch it over and over again. Cronenberg was perfect in this movie and Sheffer added an interesting spice to the film.	POS	POS,ATA8X60VC3SSB,3315

What can I say about this film that won't give you any preconceived notions when you see it? Very little. The plot has to do with the return from hospital of a teenage girl after she broke down. What follows after that is the movie. It is one of the creepiest most mind blowing films of the past several years. Everything about the film is just slightly off center and leaves you feeling ill at ease well after the film has ended. It is not a perfect film. The film has problems in its final half hour which make an already confusing story, even more confused.(If you've read any number of other comments here on IMDb and elsewhere you'll know that a great deal of time has been spent trying to unlock what actually is going on) I'm not sure what I actually think of this film beyond the fact that it scared me and disturbed me in ways that most well known horror films ever have. If you like horror, and don't mind not having everything clearly summed up I suggest you try this since it will more than likely make your skin crawl.	NEG	NEG,ATA8X60VC3SSB,13409

I have to agree with the previous reviewer. Although the Kristin Erikson did a great job of playing the possessed girl, I seriously don't think that Isabelle, the character she was playing, was possessed. I have seen people have psychotic breaks due to sexual abuse, and they never made it clear whether or not the father had actually abused her or not. I also had to watch some parts of it over again, to make it clear as to what the letter said, what the characters' names were, and I'm still not clear on a few things that happened, whether they were real or not. I'm trying to find the "original" story that it was based on, to compare facts, but I can't seem to find anything about it online.<br /><br />It wasn't a bad movie, but some of the dialogue was incredibly cheesy. Special effects wise, the movie wasn't bad for a Grade B, pretty much, and those possession scenes made it all worth while... that is, if you have nothing better to do. LOL	NEG	NEG,ATA8X60VC3SSB,9608

This is an example of why the majority of action films are the same. Generic and boring, there's really nothing worth watching here. A complete waste of the then barely-tapped talents of Ice-T and Ice Cube, who've each proven many times over that they are capable of acting, and acting well. Don't bother with this one, go see New Jack City, Ricochet or watch New York Undercover for Ice-T, or Boyz n the Hood, Higher Learning or Friday for Ice Cube and see the real deal. Ice-T's horribly cliched dialogue alone makes this film grate at the teeth, and I'm still wondering what the heck Bill Paxton was doing in this film? And why the heck does he always play the exact same character? From Aliens onward, every film I've seen with Bill Paxton has him playing the exact same irritating character, and at least in Aliens his character died, which made it somewhat gratifying...<br /><br />Overall, this is second-rate action trash. There are countless better films to see, and if you really want to see this one, watch Judgement Night, which is practically a carbon copy but has better acting and a better script. The only thing that made this at all worth watching was a decent hand on the camera - the cinematography was almost refreshing, which comes close to making up for the horrible film itself - but not quite. 4/10.	NEG	NEG,ATA8X60VC3SSB,5081

This is a snuff movie. I'm shocked it is even considered to be in the IMDb library. And, Bill, Julia, and all other "professional" actors involved should be ashamed to be part of this sick flick. I thought I was going to view a somewhat classic horror film with a creative end that writers like to invent....that usually make no sense when writing a horror film, but as a viewer, we try to rationalize and understand. This ending was not creative. It was sick and has all the earmarks of a snuff movie. I am shocked it was edited to this ending, and more shocked that it will be out for distribution by the end of June 2009. It should not be shown in a theater. It is harmful to innocent minds on many levels....watch the movie, the ending, and you will understand this statement. Plus, included in the plot is a sweet little girl "not yet 9" her character says. She is not in the snuff ending, but she is an integral part of the movie. Why do directors feel they need to shock with a sick flick in order to get recognition? The director is in the wrong line of work if she thinks this is an art film.	NEG	NEG,ATA8X60VC3SSB,5144

I posted on IMDb on this series recently, giving a snail mail address at the commercial arm of the BBD where one would write to appeal release. I wrote to that address, mentioning Sam Waterson and his popularity prominently. I just received the following reply: <br /><br />From: emilyfussell@hotmail.com Subject: Oppenheimer Date: May 14, 2006 1:44:00 PM MDT To: kk2840@earthlink.net <br /><br />Dear Kate, <br /><br />I work for the BBFC, the British equivalent to the MPAA, and we classify DVDs and videos as well as films in this country. Anyway, I am currently in the process of giving a certificate to the 1980 miniseries 'Oppenheimer.' While researching the work on the IMDb, I noticed your post and thought you might like to know that the work is about to be released (hence the need for a certificate). <br /><br />I don't know which company is distributing it, but keep your eyes peeled! <br /><br />Kind regards, <br /><br />Emily +++++++++++++++++ <br /><br />hooray! <br /><br />I also want to contact Netflix re purchasing this. <br /><br />Kate Killebrew <br /><br />kk2840@earthlink.net I emailed the BBC recently regarding whether their terrific series Oppenheimer had ever been released on video or DVD. I have not been able to find it. I received the following reply. If you do write the BBC, be sure to mention that Sam Waterston is very popular in the US. You can also enter "Oppenheimer (1980)" on amazon.com, and find a box to check to request release by the owner (BBC) and be notified when it's released. <br /><br />Kate Killebrew kk2840@earthlink.net<br /><br />Here's the reply from the BBC:<br /><br />Dear Kate<br /><br />Thank you for your e-mail regarding 'Oppenheimer'.<br /><br />I was interested to read that you would like a copy of this programme which you have enjoyed. I have checked the BBC Shop and on-line retailers and can find no record of it being available. We are unaware of plans at present to release this programme on DVD. However, if you would like to make a suggestion, can I suggest you put it in writing to the commercial arm of the BBC:<br /><br />Commissioning Editor BBC Worldwide Ltd Woodlands 80 Wood Lane London W12 0TT<br /><br />May I thank you again for taking the time to contact the BBC.<br /><br />Regards<br /><br />Elaine Hunter BBC Information ______________________________________<br /><br />-----Original Message-----<br /><br />{Comments:} i am trying to find a copy of the terrific BBC production "Oppenheimer', a six part series made in 1980 with Sam Waterston from a book/script by Peter Prince. I watched parts of it then on PBS American Playhouse, but can't find it on video anywhere.<br /><br />http://www.bbc.co.uk/	NEG	NEG,ATA8X60VC3SSB,21483

Fantastic, Madonna at her finest, the film is funny and her acting is brilliant. It may have been made in the 80's but it has all the qualities of a modern Hollywood Block-buster. I love this film and i think its totally unique and will cheer up any droopy person within a matter of minutes. Fantastic.	POS	POS,ATA8X60VC3SSB,3882

Nothing more than a soccer knock-off of The Mighty Ducks, this film proved to be annoying in most aspects. This was one of those times where you're parents ask you to take your younger siblings just so they don't have to deal with them for a few hours. To say the least, my younger sisters liked it, but it proved to be too much like the far superior Mighty Ducks. Oh well, at least Olivia d'Abo was hot and Steve Guttenberg still had a job at that point in time.	NEG	NEG,ATA8X60VC3SSB,4013

Every high praise word fell way short before the height of this movie. This movie is the true example of how a psychological horror movie should be.<br /><br />The plot seems to be a bit confusing at first viewing but it will definitely explain a bit about what's going on and you really want to view it for the second time. But after second viewing you will start to join the pieces together and then you will know how amazing a movie can be.<br /><br />A word of advice for slasher flick fans stay away from this movie. This is not your dumb ass teenage slasher movie, in which you just switch off your brain and sit in front of the screen just to see big b**bs and lots of blood.<br /><br />If you want to heighten the psychological horror factor of this movie then watch it all alone with a great home theater system that supports Dolby Digital or DTS 5.1ch, without any of your ill mannered friends that crack jokes on a really tense situation. And don't forget to switch the light off.<br /><br />My points on different aspects:-<br /><br />Direction = 9/10 Acting = 8/10 Atmosphere = 10/10 Sound Effect = 9/10<br /><br />Total = 9/10	POS	POS,ATA8X60VC3SSB,6919

Bug Juice changed my life. I Know it sounds strange, odd , weird. But it did. I am from England, Bug Juice never aired there but five years ago i went on vacation with my family and saw it on the Disney channel. Once i saw this TV series I was hooked I wanted to go.It took a lot of convincing to my parents to allow my brother and I to go to Waziyatah. I have been going since i was 12 and it was my forth year this summer. If you are a teenager reading this come to this camp it changes your life. you make life long friends at wazi. It doesn't matter who you are or if someone at home doesn't like you everyone likes you at camp. You have so much fun. If you want to have a look go on to www.wazi.com and check it out for yourself. It is so much fun I Love it there It is my Home Away from Home	POS	POS,ATA8X60VC3SSB,10118

In this TV special Jon is the one who needs a life. The highlight of his day is counting the tiles on the ceiling and rearranging his sock drawer. Not content with this forever, Jon takes Garfield to a self help group in order to meet people. How many people will be interested in a loner 20-something who's best friend is a cat?<br /><br />After several failed attempts at getting a girl, including one cringeworthy dance scene that rivals David Brents' fusion of Flashdance and MC Hammer in The Office (Disco's dead?, says Jon), he is more than shocked to find a cute girl who is as much as a jerk as himself. <br /><br />Naturally, they get on but Garfield is worried that John will forget about him and prefer having kids to a cat. Fortunately Jon's new girlfriend is allergic to cats. <br /><br />With slicker animation than past TV specials, this feels like a longer episode of Garfield and Friends.	NEG	NEG,ATA8X60VC3SSB,18943

I work at Memorial Hermann Hospital (TMC) and was also working at Texas Children's Hospital, Women's Hospital, and West Houston, during Allison. First the shots of the hospital are sadly suburban. The Texas Medical Center has a daytime population density similar to Wall Street!! There are huge skyscraper professional buildings and hospitals. TCH was the largest Children's Hospital before it doubled in size, TWICE! Methodist, with its 1500 beds is one of the largest hospital in world. The Texas Medical Center skyline is bigger than that of Memphis. Yet, the best pics Hollywood could muster are that of some dinky hospital in the middle of nowhere (besides the real pic of the hospital taken decades ago). Also, they combined several real-life characters and portrayed them all in one (super-nurse). I actually know the Medical Technologist(s) working in the blood bank. Two where actually working at the time but the movie shows only one pregnant MT. There was a pregnant MT, and another MT that took the precious patient antibody rolodex (research "alloantibodies" for more info). I will not mention their names (privacy). There was no nurse in the real life lab scene. Hollywood combined these two techs (most likely to save time and money). In the movie, military helicopters (true) had to transfer the our babies (NICU and PICU) to UTMB all the way to Galveston! Why you may ask, when we have the largest children's hospital just down the street? Because Texas Children's Hospital refused to take them. You read right, they REFUSED!!! Being employed by them, I was ashamed. Needless-to-say, I'm no longer affiliated with that facility. Any other comments would be repetitive to the ones already posted by the people that who actually live here, or lived through the experience.	NEG	NEG,ATA8X60VC3SSB,13835

Ik know it is impossible to keep all details of a book in a movie. But this movie has changed nearly everything without any reason. Furthermore many changes have made the story illogical. A few examples: 1) in the movie "Paul Renauld" really meets Poriot before he dies (in the book Poirot only gets a letter), telling him he is afraid to be killed. This is completely stupid because if Renaulds plan would have succeeded, Poirot would have known that the dead man would not have been Renauld.(Poirot was in the morgue when Mrs Renauld identified the victim). 2) The movie has "combined" two persons into one! "Cinderella" has been removed by the movie. The girl Hastings falls in love with and the ex-girlfriend of Jack Renauld are one person in the movie! Why for god's sake? 3)Hastings finds the victims cause he is such a bad golf player. Totally unfunny and stupid. 4) The movie tells secrets much too early (for example at the very beginning). So you know things you shouldn't know. 5) The murderer gets shot at the end by a person who doesn't exists in the book. Perhaps because the person ("cinderella") who stops the murderer does not exists in the movie. 6)The book is very complex. The movie takes only about 90 minutes. Sure it is difficult to include all the necessary details but it is impossible if you include stupid things which were not in the book and have no meaning (e.g. bicycle race).	NEG	NEG,ATA8X60VC3SSB,23522

This has got to be one of the worst films I have ever seen! The cast is an international one - Australian-pretending-to-be-British, stage American and a character with an English name sporting an unrecognizable "European" accent. What passable efforts in acting from this motley crew are totally undermined by a plot and script of especial inanity. So short were the shoestrings of this film's budget and the overall production values are so low that it would have no trouble winning a cinematic limbo competition. In the last twenty or so years we have seen horror films and stalk'n slash thrillers of extraordinary (though not necessarily "high") quality which have been made on no budget at all. Recent examples include the poorly made but totally scary "Blair Witch Project" and of course - the most recent - that low-budget winner, SAW, featuring practically unknown leads (Gary Elwes is just someone you don't remember even if you have seen him before). In DARKHUNTERS, it is shocking to find a known character actor, Dominique Pinon and Hollywood has-been Jeff Fahey struggling valiantly to save the film. It is embarrassing to see the once handsome leading man (Fahey) in corny makeup uttering bizarrely bad lines. I would have rated this film 0 out of 10 had that been possible!	NEG	NEG,ATA8X60VC3SSB,2309

This movie is masterly directed by Clive barker, he really knows how to establish a rapport between the audience and the characters. I think there is a sequel missing for this one, Barker should have dedicated to the sequel for this movie instead of doing the boring Lord of illusions, that is one I think was a real garbage. But I also think that because of this and because of the lack of the sequel NBreed has become a dark cult classic of horror films.	POS	POS,ATA8X60VC3SSB,3814

I just saw "A Tale of Two Sisters" last night and really enjoyed it. I've been a big fan of Asian horror films recently and think that this is a strong entry from South Korea. There aren't many jump out at you scares as in the usual American horror film, but the director does maintain the off-kilter and foreboding mood very well, especially in the awkward character interactions with each other. Most of the scares are more conceptual and plays on everyone's "there's something under the bed" fears from when they were a child, but in this case, it's the closet and the sink. I also liked how the director was able to capture just how dysfunctional this household is through scenes such as the first dinner that the characters have together. He's also good at revealing people's inner life and fragility through simple scenes such as the stepmother wiping off her make-up in the mirror or her sitting in front of the flickering TV. I think this film is mainly an exploration of guilt and the consequences of living with that guilt hanging over you.<br /><br />MAJOR SPOILERS AHEAD (DO NOT READ ANY FURTHER IF YOU DO NOT WANT THE TWISTS OF THE MOVIE REVEALED) I was following the story pretty well, but did start getting confused during the bag dragging part. However, I think the flashback at the end definitely tied everything together. The film is very much like "The Machinist" in the way two of the character's joint guilt eventually leads to mental breakdowns and delusions.<br /><br />Here's my interpretation of the film. The Su-Yeon that we see after the girls supposed return to the house is either the delusion of Su-Mi or the actual ghost of Su-Yeon that only Su-Mi can see and interact with. The initial stepmother that we see is, in my opinion a delusion of Su-Mi. There is a real stepmother, however, and she first appears in the film when she's wearing the gray pantsuit. I believe it's the real stepmother that the father is talking to on the phone throughout the first part of the movie and she doesn't appear until he pick her up and brings her to the house. The stepmother before that point is imagined by Su-Mi (perhaps part of her split personality?) That explains the bizarre dinner party sequence when the stepmother's brother looks at her like she's crazy and doesn't remember anything that she recounts. I think it was Su-Mi acting out her stepmother part of her split personality. The film shows this later in the bag dragging scene and scenes such as the stepmother wiping her make-up in the mirror, which is revealed later to actually be Su-Mi wiping her make-up in the mirror.<br /><br />I think the ghosts in the house aren't entirely imagined by Su-Mi, and are either of Su-Yeon or the mother or both. In the final flashback, it is revealed the Su-Yeon was wearing the green dress and had the hairpin in her hair when she died. This is the green dress that they showed before on the ghost sitting at the dining room table while the stepmother was looking under the sink. Also, it's the hairpin that Su-Yeon was wearing in the flashback that appears on the floor when the stepmother is looking under the sink.<br /><br />The real stepmother, in the end, gets punished by the ghost of Su-Yeon who comes for in a scene a little bit like The Ring. After that, the flashback scene ties it all together in terms of how both the stepmother was mainly responsible for her death, while Su-Mi unintentionally played a supporting role.<br /><br />I wonder if the "mother" that Su-Yeon sees when she goes up to her room to cry, in the flashback, is a ghost already. Perhaps by that point the mother had already killed herself in the closet. That's left ambiguous.<br /><br />Other things that are suggested, but not clearly explained in the film is that it seems like the stepmother, at some point, was a nurse, perhaps taking care of the mother and somehow may have contributed to her death too. It's not clear when her relationship with the father began and whether it caused the mother to kill herself. It's also suggested that the mother had mental issues too, requiring a nurse. The stepmother alludes to this when she tells Su-Mi, you're beginning to take after your mother. I don't think she meant just physically.<br /><br />Also, if we accept that the initial stepmother that we see is actually Su-Mi, then there's the suggestion of incest too, since the father sleeps with her. Is that why Su-Mi freaks out and shouts, "Don't touch me" each time the father reaches for her in a later scenes? Is that the "filthy things that you've done" that she alludes to in a later conversation with the father? This film is interesting in it's capacity for different interpretations. A few of the scenes, however, were kind of derivative, such as the woman in the black crawling around scene, which reminded me of the herky-jerky movements of Kayako in the Ju-On/The Grudge films. Also, the final scene where the stepmother finally gets her just desserts is reminiscent of The Ring. Furthermore, just the idea that some characters may be ghosts is taken from "The Sixth Sense" or "The Others".<br /><br />Overall, I enjoyed it, however, and it will be interesting to see how the Hollywood remake (that's already in production) turns out. I have to be honest, I liked both "The Ring" and "The Grudge", so I'm not one of those snooty types who insist that remakes can't be good too. One remake that I'm really excited about is "Dark Water" coming out this summer. I haven't seen the original Japanese version yet, but both films are definitely on my to-see list.	POS	POS,ATA8X60VC3SSB,5577

Gilles Mamouni is playing with the audience with the story of Max (Vincent Cassel) in search of his biggest lost love (Monica Bellucci) just before to get engaged to another woman. Mamouni uses many flashbacks sequences without warning so the best way to know where we are in the story is to watch for the actor's haircut. Oherwise it can get very confusing... Still a strong film debut for Mamouni, beautifully photographed by Thierry Arbogast (the 5th element, the Messenger), and Monica Bellucci is a darling to watch ... I felt a little disappointed near the end so I gave it 9 out of 10.	POS	POS,ATA8X60VC3SSB,8693

I first saw this film two years ago in the cinema, and fell in love with this dark tale of two brooding teenage sisters coping at home in their large country house with their father and step-mother. Their relationship with their step-mother is strained to say the least, with the step-mother appearing to be increasingly becoming unstable in her battles with the younger girls. The film though slants with Oriental style ghost effects and horror, which adds a strange and unsettling aspect to the story that on first viewing is not clear, but is all the more intriguing.<br /><br />The direction is incredibly good, and the acting is stunning, with the step-mother in particular incredibly good swinging from one mood style to another in the film. The large house adds eeriness, and there are enough points in the film where you will jump out of your seat. This film to me clearly shows why Korean cinema is possibly the best most original in the world at the moment. You simply don't get anything like this in the Western World, sadly,and really i can see it being influential on film makers around the world in the next decade.<br /><br />Highly recommended viewing in my opinion, a real joy and scare...	POS	POS,ATA8X60VC3SSB,4282

Dante would of been mortified, if he knew that his masterpiece was being ACTED OUT PUPPETS!!! Also the actors who played the puppets are sell outs. Due to the fact that playing a puppet is not acting it is just basically doing nothing. No one really will care who the puppet was. people only care who played a major role in like an actual movie. this is just annoying how you could mock such an amazing man and his belief, by this dumb little movie. This should be a crime and.... I cant believe you would ruin a book like that. I thought the movie was absolutely ridiculous and should be destroyed!!!! It totally ruins what your suppose to be getting from reading it. Your just making it a big joke.	NEG	NEG,ATA8X60VC3SSB,18348

When at the very start of the film Paleontologist Donald Sutherland arrives at the Argyle family's house and it comes out he is the undeniable alibi for one of the members executed for murdering his mother two years ago your sensation is that you are about to watch a top thriller; an innocent man has been convicted and a killer is still around. But as the film runs along your disappointment increases inevitably.<br /><br />"Ordeal by Innocence" is a dull and at times even boring film that doesn't raise at any moment. Nothing interesting happens all along and even the final revealing of the facts lacks surprise and intensity (wether you guessed or not).<br /><br />Donald Sutherland, Cristopher Plummer, Faye Dunaway and Sarah Miles (far from her good performance in "Ryan's Daughter") just pass through their roles and not very enthusiastically either.<br /><br />You won't miss much if you skip this one.	NEG	NEG,ATA8X60VC3SSB,7157

Although this film changes reality to make it more heroic and entertaining, sometimes fantasy is more enjoyable than real life, and also nothing could be more real than Errol Flynn playing Custer. This remains the best film made about Custer. The music of Max Steiner is magnificent and also all through the film the Irish song "Gerry Owen", which was a favourite of Custer is played. The film should have more villains, because they try to concentrate all the bad guys in Arthur Kennedy. The relationship between Flynn and De Havilland flows like in no other off their films together, and director Raoul Walsh with his experience in outside scenes with a lot of actors is at his best.	NEG	NEG,ATA8X60VC3SSB,9412

Typically elaborately crafted HBO production with a first-rate cast, a rich small-town atmosphere and some nice narrative vignettes, graced by above average production values.<br /><br />But, and that's a huge 'but', the various subplots, peopled with some likable, mostly annoying caricatures, are paper-thin and go and and on in dull stretches for over three long hours.<br /><br />The often silly story veers uneasily between melodrama, without being entertaining enough, and personal drama, without being profound at all.<br /><br />A shame, because some scenes really shine. Two or three, that is.<br /><br />4 out of 10 grubby Paul Newmans	NEG	NEG,ATA8X60VC3SSB,10531

"The Last American Virgin", along with "Fast Times at Ridgemont High" is one the last great teen films ever made. It is tender tale of envy and unrequited love set in the early eighties. Much-maligned by critics that it was a sophomoric, banal attempt to recreate the magic of "Fast Times at Ridgemont High", these same critics fail to recognize that the two films were actually filmed concurrently during late 1981, and released at only slight intervals from one another. Either way, the studios would never allow such a bold and uncompromising portrayal of the issues many male teenagers are confronted with as they reach their sexual maturity. Especially considering the heart-wrenching discovery the protagonist, Gary is confronted with in the end. American Pie this is not. The story revolves around a trio of male teenagers, and their mostly unsuccessful sexual pursuits. Gary is the least successful of the group, hence the tagline LAST AMERICAN VIRGIN. Secretly, Gary lusts after Karen, who is involved with Rick, his best friend. Rick and Karen begin having sex, and Karen gets pregnant, only to be dumped by Rick, who is not interested in the obvious responsibility which lies before him. Gary glides into help Karen, which leads to the aforementioned, unexpected conclusion. Overall as a film, I find it was very successful as a comedy, as a commentary on the sexual dilemmas of young men, and a remarkable coming of age tale dealing with issues such as envy, unrequited love and abortion, which are just as pertinent today as they were over twenty years ago. Also, it has one of the rockingest soundtracks ever made!!!	POS	POS,ATA8X60VC3SSB,5250

I watch many movies, but presently my genre number one is Asian horror. I have just bought this DVD and I initially found "Janghwa, Hongryeon" an intriguing but confused film, since I had not understood many parts of the story. But I saw in IMDb Board a message titled "Explanation of a Masterpiece (all your questions answered) Faster load", written by opiemar, and I was really impressed with the high quality of the explanations this user provided to viewers like me that missed points of the story. I would like to congratulate opiemar for his excellent work and suggest him to write a correct summary of this movie in IMDb to help and guide other viewers.<br /><br />In the end, I agree that "Janghwa, Hongryeon" is a great Korean film, but I do not give ten in my vote because very few people can afford to see the same movie more than once, like this film demands, and without the great support of opiemar, I would not be able to understand the story as a whole. I intend to see this movie again in a near future. My vote is eight.<br /><br />Title (Brazil): "Medo" ("Fear")	POS	POS,ATA8X60VC3SSB,19108

I absolutely loved this show. Never understood why it was called Bug Juice though. I must have been about 13 when it came out. I remember they ran it over the summer holidays on channel 4, between re-runs of Pugwalls summer and Saved by the bell or something like that. I remember sitting there and wishing i was at summer camp too - ha ha. All the kids in it looked to be having so much fun, it was all about "discovering who you are" and "growing up." First kisses and all that stuff. I remember there was this really cute guy in it, i think he was the main reason i got up in the mornings that particular summer. They should have more teen docu-soaps like this, i thought it was great!	POS	POS,ATA8X60VC3SSB,2075

