it's hard to make a negative statement here after all this raving about how great deed poll is, how wonderful the actors did and so on and so on. i did not like the film. it's crappy!<br /><br />there are orgies, they have taboo sex (gay sex, bi sex, oral sex, rape, anal sex, masturbation, brother-sister-sex, brother-brother-sex, sex on drugs, sex without drugs, sex, sex, sex seems to rule their world. i guess the director is desperately in need of a getting laid.) the story is just dirty and shameful. i wonder what made those people get up with this story. and above all: who cares?<br /><br />the technical stuff didn't satisfy me as well. the sound is poor, so is the editing and the "direction" is absent. the actors are admittedly fine, but guess what! it's their job! their job is to act! no need to jump off your seats if an actor did a decent job. do you applause when a bus driver brings you home safely? see?<br /><br />i gave it 2/10 because after all this thing had something that i can't put in words. b movie charm? camp fun? nudity? i don't know.	NEG	NEG,AYDILOZLKOAS8,6518

This the the final feature film that Michelangelo Antonioni directed, with the help of Wim Wenders, and adapts from his short story collection "That Bowling Alley on the Tiber". Beyond the Clouds contain 4 short stories with familiar themes that we've come to be accustomed to from his earlier works, and sums up those themes in vignettes which are weaved together via Wenders' directed scenes involving John Malkovich's The Director character. However, most of the stories seemed to offer little or no depth that we're used to from an Antonioni movie, while Malkovich's narration of supposed depth rattled on with unclear diction that sounded a tad pretentious and out of place.<br /><br />Nonetheless, all four stories seem to touch on chance encounters, and extremely quick romances that played out more like lust at first sight, perhaps due to the lack of time (since they're short stories anyway) to allow for a more layered approach to carefully define and craft the characters as we know from a typical Antonioni movie. And the obsessive approach here is for the characters to disrobe to showcase a lack of deeper connection sacrificed for the immediate satisfaction of the flesh. Maybe this is the point to want to bring across with an observation of the more modern relationship?<br /><br />The first story, Story of a Love Affair That Never Existed, tells the romance between Silvano (Kim Rossi Stuart) and Carmen (Ines Sastre), who meet when one asks the other for directions to a hotel, and later meet at a cafe. It's as if Fate is playing games on them when they meet, but part and meet again much later, but like the games people play, it's almost like a L'Avventura or a La Notte with the lack of communication, and of the expectations from the man.<br /><br />John Malkovich's director character takes central role in the next short, who exhibited some really lecherous looks toward a girl working at a shop, played by Sophie Marceau. She is deeply disturbed and made to feel uncomfortable, but somehow plucked up the courage to approach him, and in what I thought was to scare him off, tells him her background that she murdered her father by stabbing him 12 times. But in a flash these two are off toward bedroom gymnastics.<br /><br />The next short, Don't Look for Me, is the longest of the lot, with Peter Weller playing a cheating husband who has to choose between his mistress (Chiara Caselli) or his wife, played by Fanny Ardant. Perhaps the more star studded of the lot, with Jean Reno also stepping in for a coda at the end of it, which sort of expands the little universe in which this short exists. But unfortunately Reno's involvement also got relegated to some stifle of laughter as it goes into the implausible domain with laser quick romantic tanglements. There was a key element adapted from L'Eclisse with a kiss between a couple through a glass panel too, while the introductory tale about the story of souls was quite interesting. If there's a negative theme here this short wants to play upon, it'll be the duplicity of man.<br /><br />In between this short and the next was a small scene which reunited our couple from La Notte, Marcello Mastroianni and Jeanne Moreau, where the former was painting a landscape which was reminiscent of that in Red Desert. Finally, we have the final shot This Body of Dirt, with Vincent Perez as a young man going after a girl (Irene Jacob) whom he just met, and falling in love with her, only to realize that it is a love that is too late. It's a relatively talkie piece, just like the first story, with the characters engaging in conversation while walking the streets of the city they're in, which sort of brings to mind Richard Linklater's Before Sunrise.<br /><br />While on the whole the movie may have succeeded as individual pieces, they never quite measure up as a combined effort given the "excuse" to link them up was a film director's exploration of possible stories and a look for inspiration for his next film.	NEG	NEG,AYDILOZLKOAS8,9015

This is the very first Three Stooges short with Shemp that I saw, and it is one of my favorites! <br /><br />That is what I really liked about Shemp when he returned after Curly's stroke, he did not try to be like Curly, he was his own character, and that is what I admire! Shemp is my favorite third stooge, I like him more than Curly, but I like Curly as much as I do Shemp. Shemp is great, he's funny, he's silly, he's SHEMP! <br /><br />I really loved the scene where he dropped the nickel and Moe got into the booth with him to find it and they ended up getting tangled in the wires and really badly hurt! <br /><br />But what I really thought was scary was when Shemp had his face smashed against the glass of the phonebooth, he looked like a deformed Professor Snape!<br /><br />Poor Shemp, he had a lot of bad things happen to him in this short, but that is just typical Three Stooges, they always have a lot of bad things happening to them! <br /><br />This short is another must see for Three Stooges fans! <br /><br />10/10	POS	POS,AYDILOZLKOAS8,6427

So, Madonna isn't Meryl Streep. Still, this is one of her first films and a comedy at that. Give her a break! Sure, the movie is mediocre at best and pales in comparison to its earlier counterpart w/ Katherine Hepburn, Bringing Up Baby. For what it is, though(a piece of fluff), it's quite a bit of fun to watch. I've yet to hear anyone that slams Madonna's acting skills back it up w/ evidence or even adjectives other than "awful", "bad", or other such vague descriptive words. If you wanna see bad acting or justify the argument that singers should stick to singing, how about Whitney Houston?? She's had the most undeserved commercial success of any actress in history and couldn't act her way out of a hatbox. The American public obviously cannot discern the difference between a credible performance in a movie and star power. I think Madonna has always been at least credible in her movies. Get real people. Madonna-bashing is so 90's.	POS	POS,AYDILOZLKOAS8,7903

Spoilers !!! To understand what really happened first you have to be a warrior, to stay alive in real war, to think off-line,analytically,critically and not linear. Otherwise you will come to false conclusions that Maj.Gray was dumb or unstable person. Truth is something completely different. He was firm hardened veteran and only way he could be killed by Capt. O'Malley is that he wants her to kill him. It was his way out. He choose it. He was not man who will retire. If you've never been on a first line you can't understand it. He intentionally prepare his own suicide. First he seduced Mary Jane, than intentionally acted as a dumb, than stageed argue - shutting incident before witnesses (to protect her later after she done what he wants her to do if it comes to trial), than gave her son a bullets (to assure he could load her gun later), came that night, loaded her gun, woke her up, put her gun in her hands, acted as he was attacking her, after shot first time he raised knife and cried "One kill" so she shot him again and before died he put knife off like he was trying to took him back again after first shot. He also gave her a message with his last cry. "After first kill everything will change inside your mind and destroy your life, this is the the only way for me to die as a man, yet to be killed by somebody I love is my choice and my only prerogative, war and army is not what you thought so far, grow up finally and save your life till you can". She left military life at the end. She did understand him. And he did not die in vain. The man who helped him to prepare all that and after to carry out the trial and the outcome of that trial was Col. Sam Doran with help of Lt. Tim Macy. Macy didn't know what is really going on and what will be the outcome but did what he was expected to do. He took photos of Mary Jane and Maj.Gray by order of Col. Sam Doran who gave that order because Maj.Gray asked him to do that. After she refused to leave army (what Col.Doran asked her to do) Col. Doran convinced prosecutor to charge her with a premeditated murder (he knew she cant be found quilty) instead of manslaughter (there was some possibility to be found quilty) with taken photos. Col.Doran also suppress argue-shutting incident to escalate to prevent prosecutor to have any doubt about premeditated murder charge but let it be revealed during the trial what greatly influenced the jury. I have no doubt about outcome of that trial. Why Col. Doran did that way? Because he will do anything Maj.Gray ask him to do. Why? Because he saved his life on a battlefield. Why Mary Jane choose to go to trial? Because she was a person who have integrity, a principles. And that is why Maj.Gray choose her. It has to be somebody deserving, somebody honourable. Keeping his secret about what really happened that night she also prove her honour.<br /><br />Miroslav	NEG	NEG,AYDILOZLKOAS8,15090

I watched Gomeda on movie theater at my city. My friend took away me and I was really curious what would be it looked like. Well, I must say This movie was not a horror,may be we can say that is 'Fantsastic experimentation'...OK here I go anyway... But there was a lot of shooting,acting,dramatic,theatrical and storytelling problems.I can understand because of director is very young and Gomeda is his first feature film.OK Directing of this film was not pretty bad,I see.Unfortunately, due to the restraints placed on the film by its extremely low budget, the visuals are often as murky as the storyline.And there is no powerful Gothic scenes.As a horror movie it really fails, no scares at all and it is quite muddled and boring. Some people say 'Gomeda' is an art movie, but I could not see a laughable,terrible and breoken off art movie like that.So, how can we say it is an art movie!Just funny!	POS	POS,AYDILOZLKOAS8,20317

Even by the lowered standards of '80s slasher movies, this one stinks. The usual gaggle of oversexed teens heads for a "forbidden" part of forest, which burned in the 1940s and apparently left a sole angry survivor. Fast forward (actually, you'll want to fast-forward through much of this mess) to the present day, where a couple of campers are butchered; the teens follow in their wake, while a semi-concerned park ranger (a sleepwalking Jackie Coogan) and his healthier cohort (who spins a lot of time tuning his banjo) succeed partially in steering our attention from yards of run-of-the-mill nature-footage padding. Finally, more killings--but nothing you haven't seen a zillion times before. If you want to see the kids butchered, opt for SLEEPAWAY CAMP or the first FRIDAY THE 13TH over this	NEG	NEG,AYDILOZLKOAS8,2055

Many reviewers seem to prefer the original version of The Man Who Knew Too Much, which I have not had the opportunity to view. By itself, the '56 version is a very well done film. The run of mid-to-late fifties Hitchcock films (including "Rear Window", "Dial M For Murder", "Vertigo", and "To Catch A Thief", as well as this film) is one of my favorite periods in his career. In The Man Who Knew Too Much, Jimmy Stewart throws himself vigorously into his role as always. Doris Day is very believable in the role of an atypical Hitchcock blond. I thought there was nothing fake about her performance. Her character may not have been written as strongly as the original, but she's definitely not reduced to the role of a passive, "Yes, dear", pretty thing on Jimmy Stewart's arm.<br /><br />There were some really clever lines written for Hank (the couple's son who later gets kidnapped) in the opening scene on the bus- it's too bad Christopher Olsen read them so woodenly. It's rare to see a good performance from a child actor in the 50s, though. Most of the rest of the supporting actors in this film were very competent, though- most notably the assassin (played by Reggie Nalder). <br /><br />Some little touches that make this film undeniably Hitchcockian- the use of non-English dialog, especially French (something Hitch did on a much larger scale in "To Catch A Thief"); the use of foreboding, Arabic music in the hotel when the assassin appears; Stewart and Day talking to each other in the church, singing their words to the tune of the hymn; the Albert Hall scene, specifically showing the musicians and the assassin's accomplice following the score, building up tension, as well as the percussionist getting the cymbals ready; and finally the assassin's gun as it appears from behind the curtain. It moves so slowly and precisely that it must have been done mechanically (an effect Hitch used at the end of "Spellbound", also).<br /><br />All in all, The Man Who Knew Too Much is a fun film to watch. It's not as deep or as heavily laden with symbolism as some of his films ("Vertigo", "Strangers on a Train"), but all the same it is one of my top five Hitchcock masterpieces.	POS	POS,AYDILOZLKOAS8,3790

Excellent performances and a solid, but not overplayed story, helped this movie exceed my expectations. This movie was far better than I was expecting after some of the reviews I had read - but frankly those reviewers just got it wrong. Very inspiring and uplifting. Highly recommended!	POS	POS,AYDILOZLKOAS8,2156

"Wired" would have to rate as one of the ten worst films I have ever seen. The writing and direction show a stunning lack of imagination and I'm sure that most of the actors still cringe whenever anyone mentions this film.<br /><br />It fails to work either as a tribute to Belushi's unique talent, or as an accurate account of his short life. <br /><br />A pointless mess with no redeeming features.	NEG	NEG,AYDILOZLKOAS8,2169

I'm normally not a Drama/Feel good movie kind of guy, but once I saw the trailer for "Radio", I couldn't resist. Not only is this a great film, but it also has grreat acting. Cuba Gooding Jr. did an excellent job portraying James Robert Kennedy, a.k.a. "RAdio." Ed Harris also did a fantastic job as Coach Jones. I was pleasantly surprised to see some comedy in it as well. So for a great story, great acting, and a little comedy, I give "Radio" a 10 out of 10!	POS	POS,AYDILOZLKOAS8,2708

In this tense and character-driven romantic tragi-comedy, we are given an insight into the intertwining lives of four thirtysomething Parisians. At the centre is Vinz Cassell's portrayal of Max. A starry-eyed Romeo, he falls head over heels for beautiful stranger Lisa (Bellucci). Encouraged by his put-upon best friend Lucien (Écoffey, in an understated but effective performance), he wins her heart and they live happily ever after... that is, until the scheming, neurotic and obsessive Alice (the versatile Romane Bohringer) becomes very involved in the lives and loves of the other three.<br /><br />The rich plot is thickened by a curious chronological jumble, and the movie emerges as an intricate jigsaw, the eye-candy of picture-postcard Paris at the heart of it all. The use of colour does not go unnoticed, particularly in Lisa's spectacular apartment (presumably accounting for the film's title), where the reds and yellows provoke the fires of passion and lust.<br /><br />The audience can relate to Max: he truly wears his heart on his sleeve and is constantly punished by irony and circumstance for it. In one memorable scene, our fated lovers (agonisingly separated by a 'choreographed' misunderstanding) narrowly miss out on the chance meeting that would surely reunite them. Independent of one another, they travel to the same destination: her on the Metro, him in a taxi, practically tête-à-tête. Yet fate seems to have it in for them, and the audience is captivatingly teased.<br /><br />The performances in this film are really what make L'Appartement stand out. I still cannot understand why Vincent Cassell is not a big star outside France. He has presence and diversity in abundance. Monica Bellucci (Cassell's real-life spouse at the time of writing) has recently found fame in the Anglophone film industry, but perhaps for the wrong reasons - true, she is divinely beautiful, but behind that is a talented actress who can dominate a scene in classic 'leading-lady' style, which many British and American actresses dismiss in favour of the all-too-easy 'subtle' approach.<br /><br />All in all, watch this film! I doubt you'll be disappointed. It is gripping, satisfying, amusing, sad, lavish, and a lesson in artistic film-making.	POS	POS,AYDILOZLKOAS8,9893

I'm a huge fan of both Emily Watson (Breaking The Waves) and Tom Wilkinson (Normal) and was amused to see them upstaged by Rupert Everett (Dellamorte Dellamore) in this shockingly rather minor movie that had all the ingredients to be so much more. The too brief scenes in which he portrays a languid, infinitely entitled, worthless son of a rich Lord are spot-on and entertaining. But for a love triangle there was remarkably little chemistry to speak of between anyone. The music was annoyingly movie-of-the-week quality, and the voice-over jarring and totally unnecessary. Clearly the work of a first-time director with a small budget who either lacked or didn't sufficiently heed good advice. Too bad.<br /><br />I can appreciate how the people you kind of hate at the beginning are the ones you kind of like at the end, and vice-versa, so there is some sort of character arc, at least in terms of perception. For example, Watson's character, while refreshingly honest to her husband about her feelings for another man, began to grate on me near the end, particularly when she announced to her husband that she simply had absolutely no control over her actions, and later when she simply declared that she would be moving back into their marital flat, with no asking of permission, no apologies offered. And I went from disliking Wilkinson's control freak / moral relativist character to sort of understanding him and not really wanting him to change (unlike his wife).<br /><br />This movie awkwardly morphed from a whodunit to a "Love Story" or "Steel Magnolias" illness drama without sufficiently informing me of the fact, so I was left distractedly guessing what the next plot twist might be long after they had all been revealed (Was it the Lord driving the car? The Lord's dog?). The scene where the Lord visits Wilkinson and relates how brave Watson is, the bestest nurse any dying boyfriend could ever ask for, Florence Nightingale incarnate, etc. was OK until he started over-the-top sobbing like a baby. Good God! If you ask me she's just another flitty rich person with way too much time on her hands, and so she drives her hard working, well providing spouse crazy with unnecessary drama. Her screwing around was just another way to occupy her empty life; the dying guy thing was an added bonus for her as it somehow made her previous actions completely above reproach.<br /><br />Look, everyone would have been better off if Wilkinson had just left her for his secretary, who seemed to appreciate him for who he was. Instead he acted like an abused dog, his open craving for his wife's affection increasing with every kick she gives him. I'm not anti PC or anything, it just didn't ring true, even after taking into account all of the harsh realities of middle age we all tend to face. The ending for me was (and not the director's intention I am certain) depressing. The movie spent the last 80 minutes convincing me that these two people just don't belong together, so I found no joy in the promise of their relationship continuing. I'm not above wanting my emotions manipulated by a story, it just has to be somewhat plausible and not hackneyed. Is that asking too much?<br /><br />My score: 4/10	NEG	NEG,AYDILOZLKOAS8,2109

A group of young filmmakers with virtually no budget set out to make something clever and original -- and while there is a bit of originality and some skilled drawing in this slacker puppet show take on "Dante's Inferno," there is nothing especially clever. Dante's "Divine Comedy" was a brilliant piece of social commentary. This film is a vaguely moralistic student film with pretensions to High Art.<br /><br />I suspect those who loved this film were those readily amused by the sophomoric pokes at some icons of the political and/or religious right, and that those who hated it took offense at seeing their favored icons poked. Be that as it may, few of those pokes actually rose to the level of satire.<br /><br />The high point of the movie is a sudden outbreak of "Schoolhouse Rock" on the subject of lobbying and the "revolving door." It's really a shame that the entire film couldn't have been a musical. That would have stripped away a great deal of the annoying film school pretentiousness and added a far stronger element of fun.	NEG	NEG,AYDILOZLKOAS8,10834

Made it through the first half an hour and deserved a medal for getting that far. Lots of excuses for scantily clad women but no real plot to speak of emerged in that time. What sounded like a good idea for a movie was badly executed.	NEG	NEG,AYDILOZLKOAS8,4855

You want a movie that'll take you places? Well this is a good pick. If you were an adolescent in the era portrayed in this film--the hayday of Motown--or if you want to reach back and see what your parents made so much noise about, I suggest you pick up this flick and give it a watch. At the risk of sounding cliche, you'll laugh, you'll cry, you'll reminisce and remember. You'll go back to a time when school violence was a fist fight. You'll recall with fondness your best friends from school. It's a feel good movie with an edge of angst and pain and realism--misconceptions, losing friends, deciding what to do with your life. I think everyone regardless of race, age, socioeconomic standing can pull something from this movie and really enjoy it. So take a couple hours out of a lazy day and check out this film; there are much worse ways you could spend your time.	POS	POS,AYDILOZLKOAS8,3802

A by-the-numbers exorcism exercise with a disappointing non-allegiance and usage of the term 'blackwater.' The cinematography appears right out of basic cable MOW land which removes any semblance of swampy, murky atmosphere from the proceedings. In addition, there's not nearly enough gore, sex or attractive young things to satiate the majority of the film's targeted viewers. That being said, the lead actress who plays the possessed has a sexy olive-skinned presence. What else needs to be said about this non-winner? Don't rent unless you've got a thing for middle-aged adults bemoaning their past and rants with clichéd priests, shrinks, hispanic stablemen all regretting their past actions.	NEG	NEG,AYDILOZLKOAS8,6415

WESTERN UNION tells in melodramatic fashion the stringing of telegraph lines between two points out west. Siblings Dean Jagger and Virginia Gilmore work for Western Union, and Randolph Scott and Robert Young work for the Creightons. Indians and some bad white guys get in the way, but nothing can stop America's progress. This sense of manifest destiny is greatly enhanced by a first-rate musical score and vibrant color photography. Scott is a bank robber looking to mend his ways, and both he and engineer Young vie for the attention of the perky Gilmore. Lots of great character actors help keep the large production moving forward.	POS	POS,AYDILOZLKOAS8,10921

Cooley High was actually a drama with moments of comedy. It was a reflection of high school life back in the day. I attended Coolidge High in Washington, D.C. from 1976 to 1979 and much of what was in Cooley High was an every day thing at Coolidge. As a matter of fact after the movie came out everybody started calling Coolidge "Cooley High." Getting high, shooting dice, chasing girls, basement parties, and fights, that sums up high school life for many in D.C. back in the day. I can't forget Motown because Motown music began and ended many a day back in the 70s. The hits just kept coming. However, Cooley High adds a layer of humanity over the craziness because when all was said and done just like in Cooley High my classmates and I had a lot of love for each other. And like the characters in Cooley High there was life after high school, but there was nothing like waking up every morning and experiencing each day to the fullest from homeroom to seventh period. Thirty years later we are getting ready to celebrate those good times. Cooley High is definitely a period piece that just gets better with time because like it or not the only thing left from those days are memories, some good, and some bad.	POS	POS,AYDILOZLKOAS8,4946

I do not know what today's movie goers expect, but after 68 years of movie watching.. (Well maybe I didn't watch many movies in the first 9 - 10 years, so make that 58 years of movie watching) I expect to be entertained, not bored to tears, assaulted by continuous profanity (every other word) and idiotic scenes of violence that are presented in with no other purpose in mind but to show blood splattering and body parts being mangled. Surveillance is one of those movies that was made by people who have NO imagination, little if any talent, a total inability to tie scenes together and an unreasonable trait of letting a scene go on and on, long after the purpose for it has elapsed. That anyone would ever think that this was a worthwhile movie, when it is nothing more that Hollywood garbage is beyond me. As a combat veteran I have seen violence, blood and gore, in many forms, and movies like We were soldiers is about as violent as a movie can get, but it has redeeming value. Surveillance must have been dreamed up by persons in a drug induced stupor, with no writing ability, no directorial training, no experience in film editing, and a total lack of contact with reality. Just a stupid movie of two serial killers posing as FBI agents, setting up a scenario to kill some stupid foul mouth cops, etc.. A high priced piece of garbage that only an idiot could like...	NEG	NEG,AYDILOZLKOAS8,5298

I loved this. It starts out as a fairly normal, slightly ponderous French art movie and then all of a sudden, halfway through it's turned on it's head. This part is brilliant as you realise you have been watching 2 plots not one. Sadly, the ending doesn't make much sense, which is a great shame. Oh yes, and it's brilliantly filmed.	POS	POS,AYDILOZLKOAS8,1287

