V	O	O,A330ISTI9O9WTI,1342
PAKISTAN	LOC	LOC,A330ISTI9O9WTI,6982
FINAL	O	O,A330ISTI9O9WTI,4330
TEST	O	O,A330ISTI9O9WTI,3237
SCOREBOARD	O	O,A330ISTI9O9WTI,5575
.	O	O,A330ISTI9O9WTI,1489

HORSE	O	O,A330ISTI9O9WTI,2504
RACING	O	O,A330ISTI9O9WTI,1496
-	O	O,A330ISTI9O9WTI,3233
JOCKEY	O	O,A330ISTI9O9WTI,7416
WEAVER	O	PER,A330ISTI9O9WTI,9574
RECEIVES	O	O,A330ISTI9O9WTI,4486
21-DAY	O	O,A330ISTI9O9WTI,2012
BAN	O	O,A330ISTI9O9WTI,1770
.	O	O,A330ISTI9O9WTI,2567

"	O	
The	O	
economy	O	
is	O	
not	O	
recovering	O	
smoothly	O	
or	O	
at	O	
a	O	
fast	O	
pace	O	
.	O	

1-0	O	
.	O	

27,000	O	
.	O	

This	O	
time	O	
it	O	
did	O	
n't	O	
happen	O	
.	O	

Croatia	LOC	LOC,A330ISTI9O9WTI,2063
's	O	
central	O	
bank	O	
again	O	
stayed	O	
out	O	
of	O	
the	O	
foreign	O	
exchange	O	
market	O	
.	O	

Over	O	O,A330ISTI9O9WTI,1337
a	O	
dozen	O	
peace	O	
deals	O	
have	O	
collapsed	O	
.	O	

Attendance	O	O,A330ISTI9O9WTI,988
10,000	O	
.	O	

Ferreira	LOC	LOC,A330ISTI9O9WTI,9677
and	O	O,A330ISTI9O9WTI,4991
Enqvist	PER	PER,A330ISTI9O9WTI,4917
play	O	
in	O	
a	O	O,A330ISTI9O9WTI,6192
Friday	O	O,A330ISTI9O9WTI,6983
night	O	
quarter-final	O	O,A330ISTI9O9WTI,6344
.	O	O,A330ISTI9O9WTI,7141

It	O	O,A330ISTI9O9WTI,3398
said	O	O,A330ISTI9O9WTI,6233
Netanyahu	PER	PER,A330ISTI9O9WTI,2203
had	O	
yet	O	
to	O	O,A330ISTI9O9WTI,3721
give	O	
Weizman	PER	PER,A330ISTI9O9WTI,8837
an	O	
answer	O	
.	O	

Colombia	LOC	LOC,A330ISTI9O9WTI,2538
,	O	
U.S.	LOC	LOC,A330ISTI9O9WTI,2345
reach	O	
aviation	O	
agreement	O	
.	O	

1-0	O	
.	O	

Bedie	O	PER,A330ISTI9O9WTI,2607
pardoned	O	
two	O	
other	O	
journalists	O	
jailed	O	
for	O	
incitement	O	
to	O	
disturb	O	
public	O	
order	O	
.	O	

The	O	
landing	O	
took	O	
place	O	
after	O	
a	O	
rainstorm	O	
.	O	

Quake	O	O,A330ISTI9O9WTI,18900	O,A3CX0FEE5MER9E,7037
shakes	O	O,A330ISTI9O9WTI,2309	LOC,A3CX0FEE5MER9E,12645
Costa	LOC	LOC,A330ISTI9O9WTI,17648	LOC,A3CX0FEE5MER9E,11359
Rica	LOC	LOC,A330ISTI9O9WTI,6069	O,A3CX0FEE5MER9E,15194
during	O	O,A330ISTI9O9WTI,1923	O,A3CX0FEE5MER9E,6534
Hashimoto	PER	PER,A330ISTI9O9WTI,11916	LOC,A3CX0FEE5MER9E,11073
visit	O	O,A330ISTI9O9WTI,4011	O,A3CX0FEE5MER9E,5038
.	O	O,A330ISTI9O9WTI,5458	O,A3CX0FEE5MER9E,5672

,	O	
suffered	O	
serious	O	
brain	O	
damage	O	
.	O	

"	O	
Also	O	
,	O	
I	O	
was	O	
able	O	
to	O	
keep	O	
my	O	
changeup	O	
down	O	
.	O	

Richard	PER	PER,A3CX0FEE5MER9E,4381	PER,A330ISTI9O9WTI,4227
Gephardt	PER	PER,A3CX0FEE5MER9E,2297	PER,A330ISTI9O9WTI,2394
and	O	O,A330ISTI9O9WTI,2459	O,A3CX0FEE5MER9E,4577
Sen	PER	PER,A330ISTI9O9WTI,5040	PER,A3CX0FEE5MER9E,6761
.	O	O,A330ISTI9O9WTI,1272	O,A3CX0FEE5MER9E,5106

Police	O	O,A3CX0FEE5MER9E,30237	O,A330ISTI9O9WTI,1250
seek	O	O,A3CX0FEE5MER9E,1484	O,A330ISTI9O9WTI,17060
suspects	O	O,A330ISTI9O9WTI,7176	O,A3CX0FEE5MER9E,3590
in	O	O,A330ISTI9O9WTI,5976	O,A3CX0FEE5MER9E,10948
Atlantic	LOC	LOC,A330ISTI9O9WTI,26583	PER,A3CX0FEE5MER9E,2363
City	LOC	LOC,A3CX0FEE5MER9E,23478	LOC,A330ISTI9O9WTI,2170
jewel	O	O,A330ISTI9O9WTI,13627	O,A3CX0FEE5MER9E,16635
heist	O	O,A330ISTI9O9WTI,6188	O,A3CX0FEE5MER9E,9599
.	O	O,A3CX0FEE5MER9E,11052	O,A330ISTI9O9WTI,4890

"	O	
But	O	
he	O	
is	O	
conscious	O	
and	O	
is	O	
talking	O	
and	O	
smiling	O	
.	O	

"	O	
At	O	
least	O	O,A330ISTI9O9WTI,2455
two	O	
of	O	
them	O	
were	O	
sexually	O	
molested	O	
,	O	
"	O	
Black	PER	PER,A3CX0FEE5MER9E,7688
said	O	
.	O	

The	O	
stage	O	
was	O	
suspended	O	
but	O	
the	O	
four-day	O	
rally	O	
resumed	O	
on	O	
Saturday	O	O,A3CX0FEE5MER9E,3108
.	O	

CYCLING	O	O,A330ISTI9O9WTI,1261	O,A3CX0FEE5MER9E,4902
-	O	
BUGNO	PER	PER,A3CX0FEE5MER9E,11423	PER,A330ISTI9O9WTI,6830
CLEARED	O	O,A3CX0FEE5MER9E,6610
OF	O	
DOPING	O	O,A330ISTI9O9WTI,8611	O,A3CX0FEE5MER9E,6326
.	O	O,A330ISTI9O9WTI,3189

Ischinger	PER	PER,A330ISTI9O9WTI,2658
is	O	O,A3CX0FEE5MER9E,32370	O,A330ISTI9O9WTI,2799
the	O	O,A3CX0FEE5MER9E,16272	O,A330ISTI9O9WTI,5789
political	O	O,A3CX0FEE5MER9E,15241	O,A330ISTI9O9WTI,13028
director	O	O,A330ISTI9O9WTI,19954	O,A3CX0FEE5MER9E,9713
of	O	O,A3CX0FEE5MER9E,3762	O,A330ISTI9O9WTI,28450
Bonn	PER	PER,A3CX0FEE5MER9E,42430	PER,A330ISTI9O9WTI,21491
's	O	O,A3CX0FEE5MER9E,25386	O,A330ISTI9O9WTI,23593
foreign	O	O,A3CX0FEE5MER9E,5004	O,A330ISTI9O9WTI,9021
ministry	O	O,A330ISTI9O9WTI,3732	O,A3CX0FEE5MER9E,5582
.	O	O,A330ISTI9O9WTI,8526	O,A3CX0FEE5MER9E,19510

2-0	O	
.	O	

Attendance	O	O,A3CX0FEE5MER9E,1443
25,860	O	
.	O	

Peacekeepers	O	O,A3CX0FEE5MER9E,2354
were	O	
harassed	O	
,	O	
killed	O	
and	O	
taken	O	
hostage	O	
,	O	
"	O	
he	O	
said	O	
.	O	

SOCCER	O	O,A3CX0FEE5MER9E,3606	O,A330ISTI9O9WTI,5142
-	O	O,A330ISTI9O9WTI,7504	O,A3CX0FEE5MER9E,1041
HINCHCLIFFE	PER	PER,A330ISTI9O9WTI,10244	PER,A3CX0FEE5MER9E,18399
CALLED	O	O,A3CX0FEE5MER9E,15491	O,A330ISTI9O9WTI,2184
INTO	O	O,A330ISTI9O9WTI,14053	O,A3CX0FEE5MER9E,1470
ENGLAND	LOC	LOC,A3CX0FEE5MER9E,12612	LOC,A330ISTI9O9WTI,3073
SQUAD	O	O,A330ISTI9O9WTI,16980	O,A3CX0FEE5MER9E,8633
.	O	O,A3CX0FEE5MER9E,4114	O,A330ISTI9O9WTI,1089

Volumes	O	O,A3CX0FEE5MER9E,2802
were	O	
reasonable	O	
in	O	
the	O	
money	O	
market	O	
but	O	
thin	O	
in	O	
bonds	O	
.	O	

New	O	O,A330ISTI9O9WTI,7961	O,A3CX0FEE5MER9E,22735
talks	O	O,A3CX0FEE5MER9E,3556	O,A330ISTI9O9WTI,11766
in	O	O,A3CX0FEE5MER9E,1660	O,A330ISTI9O9WTI,14446
Chechnya	LOC	LOC,A330ISTI9O9WTI,11288	PER,A3CX0FEE5MER9E,20462
as	O	O,A330ISTI9O9WTI,4477	O,A3CX0FEE5MER9E,5305
Lebed	LOC	LOC,A330ISTI9O9WTI,23609	PER,A3CX0FEE5MER9E,5288
waits	O	O,A330ISTI9O9WTI,6243	O,A3CX0FEE5MER9E,13115
for	O	O,A3CX0FEE5MER9E,3655	O,A330ISTI9O9WTI,4942
Yeltsin	LOC	LOC,A3CX0FEE5MER9E,27197	PER,A330ISTI9O9WTI,5719
.	O	O,A3CX0FEE5MER9E,10330	O,A330ISTI9O9WTI,18965

China	LOC	LOC,A330ISTI9O9WTI,1213	LOC,A3CX0FEE5MER9E,14881
says	O	
time	O	O,A330ISTI9O9WTI,5028
right	O	
for	O	O,A3CX0FEE5MER9E,7859
Taiwan	LOC	LOC,A3CX0FEE5MER9E,7726	LOC,A330ISTI9O9WTI,11931
talks	O	O,A3CX0FEE5MER9E,3403
.	O	

A	O	
second	O	
man	O	
and	O	
two	O	
women	O	
also	O	
were	O	
being	O	
sought	O	
.	O	

Premium	O	O,A3CX0FEE5MER9E,17369	O,A330ISTI9O9WTI,5334
includes	O	O,A330ISTI9O9WTI,10443
price	O	
for	O	
delivery	O	
to	O	O,A330ISTI9O9WTI,1625	O,A3CX0FEE5MER9E,6762
consumer	O	O,A3CX0FEE5MER9E,5956
's	O	
works	O	O,A3CX0FEE5MER9E,12197	O,A330ISTI9O9WTI,7007
.	O	

Florida	LOC	LOC,A3CX0FEE5MER9E,3454
cop	O	
disguised	O	
as	O	
shrub	O	
nabs	O	
bad	O	
guys	O	
.	O	

Halftime	O	O,A3CX0FEE5MER9E,3687	O,A330ISTI9O9WTI,923
0-2	O	O,A3CX0FEE5MER9E,2758	O,A330ISTI9O9WTI,2285
.	O	O,A330ISTI9O9WTI,2102

Attendance	O	O,A3CX0FEE5MER9E,1508
7,250	O	
.	O	

It	O	
's	O	
been	O	
99	O	O,A3CX0FEE5MER9E,4686
cents	O	
to	O	
Korea	LOC	LOC,A330ISTI9O9WTI,3359	LOC,A3CX0FEE5MER9E,6881
.	O	

"	O	
People	O	O,A3CX0FEE5MER9E,2373
are	O	
working	O	
out	O	
of	O	
their	O	
own	O	
dedication	O	
.	O	

Police	O	O,A330ISTI9O9WTI,3917
ended	O	
the	O	
protest	O	
on	O	
Tuesday	O	O,A3CX0FEE5MER9E,4284
after	O	
storming	O	
the	O	
campus	O	
.	O	

SOCCER	O	O,A330ISTI9O9WTI,5639	O,A3CX0FEE5MER9E,10709
-	O	O,A330ISTI9O9WTI,12070	O,A3CX0FEE5MER9E,1392
FOWLER	PER	PER,A330ISTI9O9WTI,23075	PER,A3CX0FEE5MER9E,27852
AND	O	O,A330ISTI9O9WTI,18383	O,A3CX0FEE5MER9E,8192
MCMANAMAN	PER	PER,A3CX0FEE5MER9E,32752	PER,A330ISTI9O9WTI,1098
OUT	O	O,A3CX0FEE5MER9E,20925	O,A330ISTI9O9WTI,25400
OF	O	O,A330ISTI9O9WTI,3332	O,A3CX0FEE5MER9E,4122
ENGLAND	LOC	LOC,A3CX0FEE5MER9E,3978	LOC,A330ISTI9O9WTI,7096
SQUAD	O	O,A3CX0FEE5MER9E,14054	O,A330ISTI9O9WTI,30361
.	O	O,A3CX0FEE5MER9E,16227	O,A330ISTI9O9WTI,6583

Halftime	O	O,A3CX0FEE5MER9E,1764	O,A330ISTI9O9WTI,1234
2-0	O	
.	O	O,A330ISTI9O9WTI,2552

Port	O	O,A3CX0FEE5MER9E,9040	O,A330ISTI9O9WTI,3225
of	O	O,A3CX0FEE5MER9E,6523
Tauranaga	LOC	LOC,A330ISTI9O9WTI,2294	LOC,A3CX0FEE5MER9E,4827
year	O	O,A330ISTI9O9WTI,9730
profit	O	
climbs	O	
.	O	

Moscow	LOC	LOC,A3CX0FEE5MER9E,29589
said	O	O,A330ISTI9O9WTI,7782	O,A3CX0FEE5MER9E,21190
the	O	O,A330ISTI9O9WTI,19872	O,A3CX0FEE5MER9E,17411
crew	O	O,A330ISTI9O9WTI,25855	O,A3CX0FEE5MER9E,9728
's	O	O,A3CX0FEE5MER9E,10285	O,A330ISTI9O9WTI,5926
nationality	O	O,A330ISTI9O9WTI,16809	O,A3CX0FEE5MER9E,22731
was	O	O,A330ISTI9O9WTI,15364
coincidental	O	O,A330ISTI9O9WTI,3068	O,A3CX0FEE5MER9E,6264
.	O	O,A3CX0FEE5MER9E,13283

"	O	
The	O	
entire	O	
post	O	
was	O	
overrun	O	
,	O	
"	O	
said	O	
a	O	
defence	O	
official	O	
.	O	

Bids	O	O,A3CX0FEE5MER9E,1983
there	O	
dropped	O	
10	O	
cents	O	
per	O	
bushel	O	
.	O	

It	O	
was	O	
their	O	
fourth	O	
meeting	O	
this	O	
year	O	
.	O	

(	O	
Corrects	O	O,A3CX0FEE5MER9E,2340
to	O	
make	O	
clear	O	
a	O	
reorganization	O	
plan	O	
has	O	
been	O	
filed	O	
)	O	
.	O	

Sao	LOC	LOC,A330ISTI9O9WTI,79226	LOC,A3CX0FEE5MER9E,26886
Paulo	LOC	LOC,A330ISTI9O9WTI,22149	LOC,A3CX0FEE5MER9E,81604
state	O	O,A330ISTI9O9WTI,3131	O,A3CX0FEE5MER9E,76895
's	O	O,A330ISTI9O9WTI,10307	O,A3CX0FEE5MER9E,35448
debt	O	O,A330ISTI9O9WTI,49528	O,A3CX0FEE5MER9E,51736
is	O	O,A3CX0FEE5MER9E,61459	O,A330ISTI9O9WTI,2787
now	O	O,A330ISTI9O9WTI,61988	O,A3CX0FEE5MER9E,71916
estimated	O	O,A3CX0FEE5MER9E,2110	O,A330ISTI9O9WTI,10338
at	O	O,A330ISTI9O9WTI,48111	O,A3CX0FEE5MER9E,21575
19	O	O,A3CX0FEE5MER9E,15047	O,A330ISTI9O9WTI,16863
billion	O	O,A330ISTI9O9WTI,1935	O,A3CX0FEE5MER9E,4895
reais	O	O,A330ISTI9O9WTI,3778	O,A3CX0FEE5MER9E,32398
.	O	O,A3CX0FEE5MER9E,43317	O,A330ISTI9O9WTI,2305

India	LOC	LOC,A3CX0FEE5MER9E,23525	LOC,A330ISTI9O9WTI,5437
fears	O	O,A3CX0FEE5MER9E,7819	O,A330ISTI9O9WTI,2213
attempts	O	O,A330ISTI9O9WTI,1617	O,A3CX0FEE5MER9E,4408
to	O	O,A3CX0FEE5MER9E,9001	O,A330ISTI9O9WTI,1287
disrupt	O	O,A3CX0FEE5MER9E,12869	O,A330ISTI9O9WTI,10132
Kashmir	LOC	LOC,A330ISTI9O9WTI,19162	LOC,A3CX0FEE5MER9E,3351
polls	O	O,A3CX0FEE5MER9E,16327	O,A330ISTI9O9WTI,2817
.	O	O,A3CX0FEE5MER9E,2046	O,A330ISTI9O9WTI,8430

WEATHER	O	O,A3CX0FEE5MER9E,6521
-	O	
Conditions	O	O,A330ISTI9O9WTI,13262
at	O	
CIS	O	
airports	O	LOC,A3CX0FEE5MER9E,7020	O,A330ISTI9O9WTI,2988
-	O	O,A330ISTI9O9WTI,2328
August	O	O,A3CX0FEE5MER9E,19682	O,A330ISTI9O9WTI,6476
23	O	O,A3CX0FEE5MER9E,9011
.	O	

Zambia	LOC	LOC,A3CX0FEE5MER9E,29362	LOC,A330ISTI9O9WTI,2316
's	O	O,A330ISTI9O9WTI,2777	O,A3CX0FEE5MER9E,19247
Chiluba	PER	PER,A330ISTI9O9WTI,27028	PER,A3CX0FEE5MER9E,4380
shuffles	O	O,A3CX0FEE5MER9E,6390	O,A330ISTI9O9WTI,1129
cabinet	O	O,A330ISTI9O9WTI,8286	O,A3CX0FEE5MER9E,4042
to	O	O,A3CX0FEE5MER9E,12658	O,A330ISTI9O9WTI,22359
fill	O	O,A330ISTI9O9WTI,3265	O,A3CX0FEE5MER9E,4750
vacancy	O	O,A330ISTI9O9WTI,9912	O,A3CX0FEE5MER9E,12761
.	O	O,A3CX0FEE5MER9E,24731	O,A330ISTI9O9WTI,8629

WELLINGTON	LOC	LOC,A330ISTI9O9WTI,9385	O,A3CX0FEE5MER9E,9264
1996-08-26	O	
Year	O	O,A3CX0FEE5MER9E,3915	O,A330ISTI9O9WTI,1629
to	O	O,A3CX0FEE5MER9E,7197
June	O	O,A3CX0FEE5MER9E,13888	O,A330ISTI9O9WTI,5123
30	O	O,A3CX0FEE5MER9E,3105
.	O	O,A330ISTI9O9WTI,1916

Wis	O	O,A330ISTI9O9WTI,1215	O,A3CX0FEE5MER9E,2463
.	O	

SARAJEVO	LOC	LOC,A3CX0FEE5MER9E,37740	LOC,A330ISTI9O9WTI,23273
1996-08-22	O	O,A330ISTI9O9WTI,2168	O,A3CX0FEE5MER9E,1202
These	O	O,A330ISTI9O9WTI,5185	O,A3CX0FEE5MER9E,55309
are	O	O,A3CX0FEE5MER9E,50240	O,A330ISTI9O9WTI,12491
the	O	O,A3CX0FEE5MER9E,25359	O,A330ISTI9O9WTI,10693
leading	O	O,A3CX0FEE5MER9E,45007	O,A330ISTI9O9WTI,13993
stories	O	O,A330ISTI9O9WTI,19339	O,A3CX0FEE5MER9E,21329
in	O	O,A330ISTI9O9WTI,1784	O,A3CX0FEE5MER9E,1693
the	O	O,A330ISTI9O9WTI,1245	O,A3CX0FEE5MER9E,3163
Sarajevo	LOC	LOC,A330ISTI9O9WTI,22184	LOC,A3CX0FEE5MER9E,27655
press	O	O,A330ISTI9O9WTI,29711	O,A3CX0FEE5MER9E,35864
on	O	O,A3CX0FEE5MER9E,2624	O,A330ISTI9O9WTI,47608
Thursday	O	O,A3CX0FEE5MER9E,28936	O,A330ISTI9O9WTI,25365
.	O	O,A330ISTI9O9WTI,15656	O,A3CX0FEE5MER9E,17486

Attendance	O	O,A3CX0FEE5MER9E,1083
:	O	
1,500	O	
.	O	

His	O	
relations	O	
with	O	
a	O	
leftist-led	O	
government	O	
have	O	
sometimes	O	
been	O	
tense	O	
.	O	

15-21	O	O,A330ISTI9O9WTI,4870	O,A3CX0FEE5MER9E,3738
,	O	O,A3CX0FEE5MER9E,15375	O,A330ISTI9O9WTI,19402
Brazil	LOC	LOC,A330ISTI9O9WTI,33473	O,A3CX0FEE5MER9E,25203
's	O	O,A330ISTI9O9WTI,1043	O,A3CX0FEE5MER9E,11899
Foreign	O	O,A3CX0FEE5MER9E,35531	O,A330ISTI9O9WTI,1756
Relations	O	O,A330ISTI9O9WTI,10197	O,A3CX0FEE5MER9E,21343
Ministry	O	O,A330ISTI9O9WTI,7258	O,A3CX0FEE5MER9E,17383
said	O	O,A330ISTI9O9WTI,2235	O,A3CX0FEE5MER9E,8594
on	O	O,A3CX0FEE5MER9E,2682	O,A330ISTI9O9WTI,23279
Tuesday	O	O,A3CX0FEE5MER9E,29490	O,A330ISTI9O9WTI,13563
.	O	O,A3CX0FEE5MER9E,6114	O,A330ISTI9O9WTI,1230

But	O	O,A330ISTI9O9WTI,6665
commitee	O	
member	O	O,A3CX0FEE5MER9E,2241
Montgomerie	PER	PER,A3CX0FEE5MER9E,18526
said	O	O,A3CX0FEE5MER9E,4561
it	O	O,A330ISTI9O9WTI,9216
could	O	
set	O	
an	O	
unhelpful	O	O,A3CX0FEE5MER9E,13907
precedent	O	
.	O	

"	O	
The	O	
bases	O	
were	O	
loaded	O	
and	O	
I	O	
had	O	
two	O	
strikes	O	
.	O	

-	O	
Hariri	PER	PER,A3CX0FEE5MER9E,6966	PER,A330ISTI9O9WTI,4536
to	O	
step	O	
into	O	
the	O	
election	O	
battle	O	
with	O	
an	O	
incomplete	O	
list	O	
.	O	

0-1	O	
.	O	

It	O	
ranged	O	
from	O	
817.60	O	
to	O	
819.30	O	
.	O	

"	O	O,A3CX0FEE5MER9E,19412
Playing	O	O,A330ISTI9O9WTI,1903	O,A3CX0FEE5MER9E,12661
at	O	
night	O	
was	O	
not	O	O,A330ISTI9O9WTI,9413	O,A3CX0FEE5MER9E,25942
Muster	PER	PER,A3CX0FEE5MER9E,20267
's	O	O,A330ISTI9O9WTI,22692
preference	O	O,A3CX0FEE5MER9E,6219
.	O	O,A3CX0FEE5MER9E,3059	O,A330ISTI9O9WTI,16089

Clinton	PER	PER,A3CX0FEE5MER9E,2253
campaign	O	
busy	O	
making	O	
"	O	
news	O	
"	O	
.	O	

There	O	O,A3CX0FEE5MER9E,2852
's	O	
no	O	
doubt	O	
it	O	
's	O	
a	O	
big	O	
issue	O	
now	O	
.	O	

6,000	O	
.	O	

It	O	
has	O	
already	O	
been	O	
approved	O	
by	O	
both	O	
companies	O	
'	O	
boards	O	
.	O	

The	O	O,A3CX0FEE5MER9E,3497	O,A330ISTI9O9WTI,11736
greatest	O	O,A3CX0FEE5MER9E,3274	O,A330ISTI9O9WTI,2415
increase	O	O,A330ISTI9O9WTI,3798	O,A3CX0FEE5MER9E,15869
was	O	O,A3CX0FEE5MER9E,22322	O,A330ISTI9O9WTI,28265
in	O	O,A3CX0FEE5MER9E,26271	O,A330ISTI9O9WTI,3580
the	O	O,A3CX0FEE5MER9E,30192	O,A330ISTI9O9WTI,36229
East	LOC	O,A330ISTI9O9WTI,4730	LOC,A3CX0FEE5MER9E,39022
North	LOC	LOC,A3CX0FEE5MER9E,9767	O,A330ISTI9O9WTI,24331
Central	LOC	LOC,A3CX0FEE5MER9E,34148	O,A330ISTI9O9WTI,902
region	O	O,A3CX0FEE5MER9E,13708	O,A330ISTI9O9WTI,18034
.	O	O,A3CX0FEE5MER9E,20063	O,A330ISTI9O9WTI,32242

"	O	
We	O	O,A330ISTI9O9WTI,11399	O,A3CX0FEE5MER9E,17489
change	O	O,A3CX0FEE5MER9E,15500	O,A330ISTI9O9WTI,19939
